"id","title","description","link","image_link","price","availability","condition","google_product_category","product_type","","","","","","","","","","","","","","","",""
"SU-5026-ouro","Colar Hamsá Strass","Colar com Hamsá e strass Swarovski em corrente banhada a ouro.

O Hamsá é um símbolo milenar de proteção. Representa a mão direita e é conhecida também como a Mão de Deus ou Mão de Fátima (filha de Maomé). Para manter-se protegido, livre de mau olhado e energias negativas, tenha sempre o hamsa junto ao peito.","https://shop.wemystic.com.br/products/colar-hamsa-strass","https://cdn.shopify.com/s/files/1/2436/4219/products/m127.jpg?v=1563554125","BRL 39,79","in stock","new","196","Colares > Hamsá Strass","","","","","","","","","","","","","","","",""
"SU-5608-prata","Colar OM","Colar com Om prateado, acompanhado por corrente banhada a ródio.
O símbolo Om é um símbolo sagrado do Hinduismo e considerado como o som Universal do Senhor. Ter o Colar Om é estar conectado com o Universo e com os três estados de consciência: a vigília, o sono e o sonho.","https://shop.wemystic.com.br/products/colar-om","https://cdn.shopify.com/s/files/1/2436/4219/products/SU-5608_2.jpg?v=1531933218","BRL 31,79","in stock","new","196","Colares > Chakras e Meditação > OM","","","","","","","","","","","","","","","",""
"SU-5622-ouro","Colar de São Jorge Guerreiro","Colar com São Jorge Guerreiro em dourado, acompanhado por corrente banhada a ouro.

O Santo Guerreiro protege a todos que acreditam nele, mantenha o seu símbolo no seu peito e sinta que ele olha por você.

Não é à toa que muitos são devotos de São Jorge. Ele protege, abre caminhos e guia quem chama por ele. Ter um Colar de São Jorge é fazer uma reverência a ele, lembrar dele todos os dias, fazer seus pedidos e agradecimentos pelas vitórias conseguidas diante de sua intercessão. Tenha São Jorge sempre com você e tenha a força de um Guerreiro.","https://shop.wemystic.com.br/products/colar-sao-jorge","https://cdn.shopify.com/s/files/1/2436/4219/products/SU-5622_2.jpg?v=1531932644","BRL 51,79","in stock","new","196","Colares > Religião > São Jorge Guerreiro","","","","","","","","","","","","","","","",""
"SU-5622-prata","Colar de São Jorge Guerreiro","Colar com São Jorge Guerreiro em prateado, acompanhado por corrente banhada a ródio.

O Santo Guerreiro protege a todos que acreditam nele, mantenha o seu símbolo no seu peito e sinta que ele olha por você.

Não é à toa que muitos são devotos de São Jorge. Ele protege, abre caminhos e guia quem chama por ele. Ter um Colar de São Jorge é fazer uma reverência a ele, lembrar dele todos os dias, fazer seus pedidos e agradecimentos pelas vitórias conseguidas diante de sua intercessão. Tenha São Jorge sempre com você e tenha a força de um Guerreiro.","https://shop.wemystic.com.br/products/colar-sao-jorge?variant=29641097773144","https://cdn.shopify.com/s/files/1/2436/4219/products/01_grande.jpg?v=1541608608","BRL 51,79","in stock","new","196","Colares > Religião > São Jorge Guerreiro","","","","","","","","","","","","","","","",""
"SU-5623-prata","Colar São Miguel Arcanjo","Colar com São Miguel Arcanjo em prateado, acompanhado por corrente de anti-alérgica.

São Miguel Arcanjo é considerado o defensor da igreja e do povo cristão, por isso esse Colar é o amuleto ideal para quem tem fé na sua proteção divina.","https://shop.wemystic.com.br/products/colar-sao-miguel-arcanjo","https://cdn.shopify.com/s/files/1/2436/4219/products/m123.jpg?v=1563554502","BRL 51,79","in stock","new","196","Colares > Religião > São Miguel Arcanjo","","","","","","","","","","","","","","","",""
"SU-5626-prata","Colar Pentagram com Aro","Colar com pentagrama e aro, em prateado e acompanhado por corrente.

O pentagrama é um símbolo de força e energia que possui poderes mágicos.
Seu simbolismo é sagrado para cristãos e pagãos. Aos cristãos, as 5 pontas significam as 5 chagas de Cristo. Aos Pagãos, as pontas representam os 5 elementos, a terra, o ar, a água, o fogo e o espírito.  Ter esse Colar é ter esse simbolismo sempre perto do corpo.

O Pentagrama com Aro é símbolo da religião Wicca e considerado sagrado para os praticantes.
","https://shop.wemystic.com.br/products/colar-pentagram-aro","https://cdn.shopify.com/s/files/1/2436/4219/products/m066.jpg?v=1563554358","BRL 43,79","in stock","new","196","Colares > Pentagram com Aro","","","","","","","","","","","","","","","",""
"SU-5627-prata","Colar Pentagrama","Colar com Pentagrama em prateado, acompanhado por corrente.

O pentagrama é um símbolo de força e energia que possui poderes mágicos.
Seu simbolismo é sagrado para cristãos e pagãos. Aos cristãos, as 5 pontas significam as 5 chagas de Cristo. Aos pagãos, as pontas representam os 5 elementos, a terra, o ar, a água, o fogo e o espírito.  Ter esse Colar é ter esse simbolismo sempre perto do corpo.","https://shop.wemystic.com.br/products/colar-pentagrama","https://cdn.shopify.com/s/files/1/2436/4219/products/SU-5627_2.jpg?v=1531932017","BRL 35,79","in stock","new","196","Colares > Pentagrama","","","","","","","","","","","","","","","",""
"SU-5628-prata","Colar Olho de Horus com Olho Grego","Colar com Olho de Horus e Olho Grego em prateado, acompanhado por corrente.

O Olho de Horus é um símbolo de proteção e poder egípcio. Já o Olho Grego é um dos mais poderosos elementos de proteção contra todo tipo de energia negativa. A junção desses dois símbolos neste amuleto irá manter você protegido contra mau olhado, energias negativas, inveja e olho gordo.","https://shop.wemystic.com.br/products/colar-olho-horus-olho-grego","https://cdn.shopify.com/s/files/1/2436/4219/products/SU-5628_2.jpg?v=1531933193","BRL 43,79","in stock","new","196","Colares > Olho de Horus com Olho Grego","","","","","","","","","","","","","","","",""
"SU-5639-prata","Colar Pentagrama Pequeno","Colar com pequeno pentagrama prateado acompanhado por corrente de 45 cm.

O pentagrama é um símbolo de força e energia que possui poderes mágicos.
Seu simbolismo é sagrado para cristãos e pagãos. Aos cristãos, as 5 pontas significam as 5 chagas de Cristo. Aos Pagãos, as pontas representam os 5 elementos, a terra, o ar, a água, o fogo e o espírito.  Ter esse Colar é ter esse simbolismo sempre perto do corpo.

O Pentagrama com Aro é símbolo da religião Wicca e considerado sagrado para os praticantes.","https://shop.wemystic.com.br/products/colar-pentagrama-pequeno","https://cdn.shopify.com/s/files/1/2436/4219/products/SU-5639_2.jpg?v=1531932354","BRL 23,79","in stock","new","196","Colares > Pentagrama Pequeno","","","","","","","","","","","","","","","",""
"SU-5640-prata","Colar Cruz Ansata","Colar com pequena cruz ansata prateada, acompanhado por corrente.

A Cruz Ansata, também chamada de Ankh ou Cruz Egipcia, é um antigo símbolo que representa a chave da vida e a eternidade. Nos dias de hoje a cruz ansata é usada em rituais de adivinhação e como símbolo de proteção.","https://shop.wemystic.com.br/products/colar-cruz-ansata","https://cdn.shopify.com/s/files/1/2436/4219/products/SU-5640_2.jpg?v=1531929499","BRL 23,79","in stock","new","196","Colares > Cruz Ansata","","","","","","","","","","","","","","","",""
"SU-5641-prata","Colar Olho de Horus","Colar com delicado Olho de Horus em prateado.

O Colar Olho de Horus é um símbolo de proteção e poder. Ao utilizar este amuleto, carregará no peito a energia, vigor, força e segurança do Antigo Egito.

Apesar de ser um símbolo ancestral egípcio, atualmente esse símbolo é considerado um protetor contra mau olhado, energias negativas, inveja e olho gordo.
O Olho de Horus é também chamado de terceiro olho, que proporciona ligação entre corpo e alma.","https://shop.wemystic.com.br/products/colar-olho-de-horus","https://cdn.shopify.com/s/files/1/2436/4219/products/SU-5641_2.jpg?v=1531932521","BRL 23,79","in stock","new","196","Colares > Olho de Horus","","","","","","","","","","","","","","","",""
"SU-5644-prata","Colar Tetragrammaton","Colar com Tetragrammaton em latão prateado.

Poderoso e enigmático, esse símbolo promove intensa proteção e auxilia a elevação espiritual durante rituais e invocações.

O Tetragrammaton, também cghamado de tetragrama, é um símbolo Universal para Deus. Não pertence a uma religião específica, pertence às inúmeras religiões que acreditam num ser superior, que nos criou, nos olha e nos guia. 

Os ocultistas e místicos interpretam o Tetragrammaton e os símbolos cabalísticos nele contidos, como poderosos símbolos mágicos, capazes de potencializar rituais e de abrir as portas da mente.","https://shop.wemystic.com.br/products/colar-tetragrama","https://cdn.shopify.com/s/files/1/2436/4219/products/SU-5644_2.jpg?v=1531933348","BRL 51,79","in stock","new","196","Colares > Tetragrama","","","","","","","","","","","","","","","",""
"SU-5647-prata","Colar Estrela de David","Colar com Estrela de David em prateado, acompanhada por corrente.

A estrela de David é desde a antiguidade considerada um poderoso amuleto de proteção. Ela é composta por dois triângulos que representam a união de dois polos opostos, o céu e a terra, o masculino e o feminino.","https://shop.wemystic.com.br/products/colar-estrela-david","https://cdn.shopify.com/s/files/1/2436/4219/products/SU-5647_2.jpg?v=1531929502","BRL 39,79","in stock","new","196","Colares > Estrela de David","","","","","","","","","","","","","","","",""
"SU-5649-prata","Colar Bruxa na Vassoura","Colar com Bruxa na Vassoura em prateado, acompanhado por corrente.

A simbologia da vassoura no mundo da bruxaria é a de um instrumento de purificação e limpeza de energias, sendo muito utilizada em cerimônias e rituais. Acredita-se também que o símbolo da bruxa é capaz de atrair boa sorte, por isso muitas pessoas têm a imagem de uma bruxa em casa. Tê-la em seu pescoço atrai a sorte e ainda potencializa seus poderes como bruxa.","https://shop.wemystic.com.br/products/colar-bruxa-vassoura","https://cdn.shopify.com/s/files/1/2436/4219/products/SU-5649_2.jpg?v=1531929491","BRL 27,79","in stock","new","196","Colares > Bruxa na Vassoura","","","","","","","","","","","","","","","",""
"SU-5650-prata","Colar Triquetra com Strass","Colar com Triqueta com Strass prateada, acompanhado por corrente de  45 cm.

A Triqueta é o símbolo celta da Santíssima Trindade e da Eternidade. Esse símbolo sagrado une cristão e pagãos do mundo todo.

Originalmente, esse símbolo celta representava a eternidade e o animismo – o fato de acreditarem que tudo que existe possui alma. Mas esse símbolo foi também adotado por cristãos como símbolo da Santíssima Trindade: Deus Pai, Filho e Espírito Santo. Isso aconteceu pelas formas geométricas assemelharem-se à 3 peixes, ideograma ligado à Trindade. Os cristãos perseguidos utilizavam esse símbolo secreto para se protegem de perseguições.","https://shop.wemystic.com.br/products/colar-triquetra-com-strass","https://cdn.shopify.com/s/files/1/2436/4219/products/SU-5650_2.jpg?v=1531933401","BRL 35,79","in stock","new","196","Colares > Triquetra com Strass","","","","","","","","","","","","","","","",""
"SU-5693-prata","Colar Triluna","Colar com Triluna em prateado e acompanhado por corrente.

O Colar Triluna é o símbolo da Deusa Tríplice, do poder feminino e da Mãe-Natureza.

A Triluna é a união das 3 luas. A Lua Crescente, que representa a Donzela, a Lua Cheia, que representa a Mãe e a Miguante, que representa a anciã. Este é um dos principais símbolos da Wicca, ou bruxaria moderna e é utilizado para invocações à Grande Mãe-Natureza e a todas as divindades lunares","https://shop.wemystic.com.br/products/colar-triluna","https://cdn.shopify.com/s/files/1/2436/4219/products/SU-5693_2.jpg?v=1531933376","BRL 39,79","in stock","new","196","Colares > Triluna","","","","","","","","","","","","","","","",""
"SU-5697-prata","Colar Triskle","Colar com Triskle em prateado, acompanhado por corrente.

O Triskle é o símbolo celta das fases da vida, do equilíbrio e do eterno movimento.

Para os povos celtas, o número 3 é considerado sagrado, por isso esta estrela de 3 pontas curvadas, cada uma em seu centro, é a representação divina do movimento da existência: nascimento, vida e morte. Representa ainda o corpo, mente e espírito humano e é um amuleto ideal para quem busca o seu equilíbrio.

 ","https://shop.wemystic.com.br/products/colar-triskele","https://cdn.shopify.com/s/files/1/2436/4219/products/SU-5697_2.jpg?v=1531933424","BRL 35,79","in stock","new","196","Colares > Triskle","","","","","","","","","","","","","","","",""
"SU-5708-ouro","Colar Árvore da Vida com Aro","Colar com Árvore da Vida em aro, em dourado e com corrente banhada a ouro.

A árvore da vida é um símbolo sagrado de criação, fecundidade e imortalidade. A copa da árvore cresce em direção ao céu, o seu tronco representa a relação com a terra e as raízes representam a conexão com o submundo.
Este amuleto favorece a conexão com o Divino e o despertar espiritual.","https://shop.wemystic.com.br/products/colar-arvore-vida-aro","https://cdn.shopify.com/s/files/1/2436/4219/products/SU-5708_2.jpg?v=1531929486","BRL 35,79","in stock","new","196","Colares > Árvore da Vida com Aro","","","","","","","","","","","","","","","",""
"SU-5711-ouro","Colar Árvore da Vida","Colar com Árvore da Vida em dourado, acompanhado por corrente banhada a ouro.

A árvore da vida é um símbolo sagrado de criação, fecundidade e imortalidade. A copa da árvore cresce em direção ao céu, o seu tronco representa a relação com a terra e as raízes representam a conexão com o submundo.
Este amuleto favorece a conexão com o Divino e o despertar espiritual.","https://shop.wemystic.com.br/products/colar-arvore-vida","https://cdn.shopify.com/s/files/1/2436/4219/products/SU-5711_2.jpg?v=1531929482","BRL 27,79","in stock","new","196","Colares > Árvore da Vida","","","","","","","","","","","","","","","",""
"SU-5714-ouro","Colar Cho Ku Rei Reiki","Colar Cho-Ku-Rei Reiki dourado, acompanhado por corrente de 45 cm.

Ao utilizar o Colar Cho-Ku-Rei Reiki multiplicamos a nossa energia vital. A missão desse símbolo é abrir caminhos para o fluxo de energia e atrair a energia Divina.

O nome Cho-Ku-Rei quer dizer “Invoco energia Divina aqui agora” ou “o poder está aqui”. Funciona como um interruptor que aciona a energia. É símbolo de proteção, potencialização anti-fuga energética.
O Cho-Ku-Rei deste pingente está desenhado em sentido anti-horário, portanto é um dissipador de energia, acalmando estados energéticos muito agitados. Traz calma e harmonia para quem o utiliza.","https://shop.wemystic.com.br/products/colar-cho-ku-rei-reiki","https://cdn.shopify.com/s/files/1/2436/4219/products/SU-5714_2.jpg?v=1531929494","BRL 27,79","in stock","new","196","Colares > Chakras e Meditação > Cho-Ku-Rei Reiki","","","","","","","","","","","","","","","",""
"SU-5714-prata","Colar Cho Ku Rei Reiki","Colar Cho-Ku-Rei Reiki prateado, acompanhado por corrente de 45 cm.

Ao utilizar o Colar Cho-Ku-Rei Reiki multiplicamos a nossa energia vital. A missão desse símbolo é abrir caminhos para o fluxo de energia e atrair a energia Divina.

O nome Cho-Ku-Rei quer dizer “Invoco energia Divina aqui agora” ou “o poder está aqui”. Funciona como um interruptor que aciona a energia. É símbolo de proteção, potencialização anti-fuga energética.
O Cho-Ku-Rei deste pingente está desenhado em sentido anti-horário, portanto é um dissipador de energia, acalmando estados energéticos muito agitados. Traz calma e harmonia para quem o utiliza.","https://shop.wemystic.com.br/products/colar-cho-ku-rei-reiki?variant=29641097969752","https://cdn.shopify.com/s/files/1/2436/4219/products/00_colares_para_fazer_fixNOVO03-prateado_grande.jpg?v=1565176320","BRL 27,79","in stock","new","196","Colares > Chakras e Meditação > Cho-Ku-Rei Reiki","","","","","","","","","","","","","","","",""
"SU-5722-prata","Colar Cruz Ansata Grande","Colar com Cruz Ansata gravada em prateado.

A Cruz Ansata, também chamada de Ankh ou Cruz Egipcia, é um antigo símbolo que representa a chave da vida e a eternidade. Nos dias de hoje a cruz ansata é usada em rituais de adivinhação e como símbolo de proteção.","https://shop.wemystic.com.br/products/colar-cruz-ansata-grande","https://cdn.shopify.com/s/files/1/2436/4219/products/SU-5722_2.jpg?v=1531932598","BRL 31,79","in stock","new","196","Colares > Cruz Ansata Grande","","","","","","","","","","","","","","","",""
"SU-5729-ouro","Colar OM com 7 Chakras","Colar Om com 7 Chakras em dourado, acompanhado por corrente de  45 cm.

O símbolo Om é um símbolo sagrado do Hinduismo e considerado como o som Universal do Senhor. Ter o Colar Om é estar conectado com o Universo e com os três estados de consciência: a vigília, o sono e o sonho. Além disso, esse pingente ainda tem representado os 7 chakras, ajudando a ativá-los.","https://shop.wemystic.com.br/products/colar-om-chakras","https://cdn.shopify.com/s/files/1/2436/4219/products/SU-5729_2.jpg?v=1531933256","BRL 43,79","in stock","new","196","Colares > Chakras e Meditação > OM com 7 Chakras","","","","","","","","","","","","","","","",""
"SU-5737-prata","Colar Hamsá","Colar  com Hamsá em prateado, acompanhado por corrente.

O Hamsá é um símbolo milenar de proteção. Representa a mão direita e é conhecida também como a Mão de Deus ou Mão de Fátima (filha de Maomé). Para manter-se protegido, livre de mau olhado e energias negativas, tenha sempre o Hamsá junto ao peito.","https://shop.wemystic.com.br/products/colar-hamsa","https://cdn.shopify.com/s/files/1/2436/4219/products/SU-5737_2.jpg?v=1531932837","BRL 31,79","in stock","new","196","Colares > Hamsá","","","","","","","","","","","","","","","",""
"T2501","Essência para Tranquilidade - Spa Séries","Essência para Tranquilidade da linha Spa Series em frasco de 15ml.

A essência para Tranquilidade é recomendada para uso em ambientes de massagens e de terapias para tranquilizar e relaxar o corpo e a alma. Use essa essência para atrair vibrações de serenidade e sossego.","https://shop.wemystic.com.br/products/essencia-para-tranquilidade-spa-series","https://cdn.shopify.com/s/files/1/2436/4219/products/oleos_big__0013_Layer_2_grande.jpg?v=1551353373","BRL 12,69","in stock","new","5847","Essências Líquidas para Queimar > Aromas para Spa > Tranquilidade","","","","","","","","","","","","","","","",""
"tou","Óleo de Corpo Sensação Noturna","Óleo de corpo Sensação Noturna em frasco de 10ml.

Este Óleo de corpo Sensação Noturna é um poderoso óleo que desperta seus sentidos para uma noite de prazer. Use esse óleo sempre que iniciar uma relação íntima e sinta o seu corpo e a sua alma despertar de desejo pelo seu parceiro. Basta passar umas gotas de óleo Sensação Noturna sobre o seu corpo para um efeito avassalador e uma noite de amor ardente. Também pode ser utilizado em rituais e simpatias com esse mesmo objectivo.","https://shop.wemystic.com.br/products/oleo-de-corpo-sensacao-noturna","https://cdn.shopify.com/s/files/1/2436/4219/products/tou_01_f490311f-b583-4941-ba6d-ccb503c86476.jpg?v=1513265132","BRL 12,09","in stock","new","474","Simpatias e Rituais > Óleos de Corpo > Sensação Noturna","","","","","","","","","","","","","","","",""
"TR-53563","Baralho - O Tarô de Marselha","Baralho de Tarô de Marselha com guia explicativo.

Caixa de Tarô de Marselha com 78 cartas do tarô coloridas divididas em 22 Arcanos Maiores e 56 Arcanos Menores.
Este baralho se destaca pela simplicidade das imagens cujas cores são primárias, com predominância de azul, amarelo e vermelho.
 
 ","https://shop.wemystic.com.br/products/baralho-o-taro-de-marselha","https://cdn.shopify.com/s/files/1/2436/4219/products/tarots-packaging-07.jpg?v=1543860681","BRL 47,29","in stock","new","499711","Adivinhação > Baralhos de Tarô > Tarô de Marselha","","","","","","","","","","","","","","","",""
"WM001","Vela para Iemanjá","Vela de 3 Dias para a Iemanjá: acenda a vela para a senhora dos mares e peça a sua proteção e graças. 

Iemanjá é um orixá africano, considerada a Rainha dos Mares, ela é um dos orixás mais importantes para a Umbanda e o Candomblé.","https://shop.wemystic.com.br/products/vela-para-iemanja","https://cdn.shopify.com/s/files/1/2436/4219/products/3dias-iemanja-big_grande.jpg","BRL 12,69","in stock","new","588","Velas > Velas Religiosas > Iemanjá","","","","","","","","","","","","","","","",""
"WM002","Defumador Quebra Demanda","Ervas para defumação sem brasa para Quebra de Demanda em embalagem de 75g. 

Esse poderoso defumador feito a partir de seleções de ervas desenvolvido para facilitar suas necessidades no dia-a-dia. Na defumação de um ambiente o poder vegetal da eva está sendo dispersado no ambiente, podendo beneficiar tanto o local quanto as pessoas presentes.","https://shop.wemystic.com.br/products/defumador-quebra-demanda","https://cdn.shopify.com/s/files/1/2436/4219/products/defumadores-package-03_grande.jpg?v=1543944316","BRL 16,99","in stock","new","592","Defumadores > Quebra Demanda","","","","","","","","","","","","","","","",""
"WM003","Incensário em Régua com Ametista","Incensário em Régua feita em madeira com pedra Ametista. 

Coloque o incenso a queimar neste incensário e harmonize o aroma do incenso com os poderes espirituais da pedra Ametista.
A pedra Ametista é a das energias espirituais e de proteção energética, sendo uma pedra capaz de transmutar energias negativas em energias benéficas e muito positivas.","https://shop.wemystic.com.br/products/incensario-em-regua-com-ametista","https://cdn.shopify.com/s/files/1/2436/4219/products/wm003_01_b34d5939-4a1a-40aa-93c3-cb05da0ee885.jpg?v=1513265139","BRL 11,99","in stock","new","4741","Incensários > Incensário em Régua > Ametista","","","","","","","","","","","","","","","",""
"WMA001.w","Rechó Marron e Verde","Rechô em cerâmica de cor marron e verde. Este rechô tem 11 centimetros de altura e 9 centrimetros de diâmetro.","https://shop.wemystic.com.br/products/recho-marron","https://cdn.shopify.com/s/files/1/2436/4219/products/WMA001.w_c2915b29-9700-4750-b864-9a28fafe8714.jpg?v=1541688997","BRL 21,99","in stock","new","6336","Queimador de essências > Rechó","","","","","","","","","","","","","","","",""
"WMA002.w","Rechó Branco e Verde","Rechô em cerâmica de cor branco e verde. Este rechô tem 11 centimetros de altura e 9 centrimetros de diâmetro.","https://shop.wemystic.com.br/products/recho-branco","https://cdn.shopify.com/s/files/1/2436/4219/products/WMA002.w_2817e48c-7a01-4a25-869b-03320bcbe32a.jpg?v=1541688999","BRL 21,99","out of stock","new","6336","Queimador de essências > Rechó","","","","","","","","","","","","","","","",""
"WMA003.w","Velas T'lights - Brancas","Conjunto de 12 velas t'lights brancas.","https://shop.wemystic.com.br/products/velas-brancas","https://cdn.shopify.com/s/files/1/2436/4219/products/WMA003.w_2_ff316325-d558-40d3-bfca-859be76f6a92_grande.jpg?v=1541689002","BRL 16,49","in stock","new","588","Velas > Velas T'lights > Brancas","","","","","","","","","","","","","","","",""
"WMA004.w","Velas T'lights 7 Chakras","Conjunto de 7 velas t'lights coloridas representado os 7 Chakras.","https://shop.wemystic.com.br/products/velas-chakras","https://cdn.shopify.com/s/files/1/2436/4219/products/WMA004.w_419e5c8d-a0bd-4c30-8baf-51406e0f2b3c.jpg?v=1541689005","BRL 21,99","in stock","new","588","Velas > Velas T'lights > 7 Chakras","","","","","","","","","","","","","","","",""
"WMA005.w","Fio de Luz 7 Chakras Flores","Fio de Luz alusivo aos 7 Chakras em forma de flores. Esse fio de luz dos Chakras tem cerca de 75 cm.","https://shop.wemystic.com.br/products/fio-luz-chakras-flores","https://cdn.shopify.com/s/files/1/2436/4219/products/WMA005.w.jpg?v=1541689007","BRL 43,99","in stock","new","7173","Amuletos e Talismãs > Fio De Luz > 7 Chakras Flores","","","","","","","","","","","","","","","",""
"WMA006.w","Fio de Luz 7 Chakras Redondo","Fio de Luz alusivo aos 7 Chakras de forma redonda. Esse fio de luz dos Chakras tem cerca de 100 cm.","https://shop.wemystic.com.br/products/fio-luz-chakras-redendo","https://cdn.shopify.com/s/files/1/2436/4219/products/WMA006.w_4_grande.jpg?v=1556123018","BRL 56,99","in stock","new","7173","Amuletos e Talismãs > Fio De Luz > 7 Chakras Redondo","","","","","","","","","","","","","","","",""
"WMA007.w","Estatueta Resina Ganesha Grande","Estatueta grande de Ganesha em resina. Possui 7,5 cm de comprimento e 15 cm de altura. Ganesha é a deidade mais reverenciada na índia, ele é sempre o primeiro a ser reverenciado para qualquer coisa que façamos porque ele é o senhor dos obstáculos, aquele que tudo protege.Além disso, simboliza o caminho do autoconhecimento: escutar os ensinamentos, refletir sobre eles e conciliar as pequenas e grandes coisas em harmonia.","https://shop.wemystic.com.br/products/estatua-gannesha-grande","https://cdn.shopify.com/s/files/1/2436/4219/products/WMA007.w_3.png?v=1563457991","BRL 65,99","in stock","new","5609","Decoração > Feng Shui > Estatuetas > Gannesha","","","","","","","","","","","","","","","",""
"WMA008.w","Estatueta Resina Ganesha Pequena","Estatueta pequena de Ganesha em resina. Possui 7,5 cm de comprimento e 11 cm de altura.Ganesha é o deus do intelecto, do talento, da honra, da sabedoria e da fortuna, de modo que está altamente ligado a bons negócios, algo que exige grande paciência, a remoção de obstáculos e a capacidade de digerir o bem e o mal ao longo da vida de forma harmônica e coerente. Além disso, está relacionado à educação e ao conhecimento.","https://shop.wemystic.com.br/products/estatua-gannesha-pequena","https://cdn.shopify.com/s/files/1/2436/4219/products/WMA008.w_3.png?v=1563458042","BRL 32,99","in stock","new","5609","Decoração > Feng Shui > Estatuetas > Gannesha","","","","","","","","","","","","","","","",""
"WMA009.w","Estatueta Resina Shiva","Estatueta de Shiva em resina, com 7 cm de diâmetro e 12 cm de altura. Shiva é o deus hindu, o qual é supremo e também destruidor sendo capaz de transformar tudo em sua volta, além disso, é representativo da energia de criação, destacando-se pela sua grande capacidade de criação, destruição e transformação e por ser também um símbolo de vitória, força, movimento, equilíbrio e inércia.","https://shop.wemystic.com.br/products/estatua-shiva","https://cdn.shopify.com/s/files/1/2436/4219/products/WMA009.w_3.png?v=1563458082","BRL 43,99","in stock","new","5609","Decoração > Feng Shui > Estatuetas > Shiva","","","","","","","","","","","","","","","",""
"WMA010.w","Incensário Resina Vishnu","Incensário em resina Vishnu com 27 cm de comprimento, 4 cm de largura e 7 cm de altura. Este Incensário traz a figura e os poderes emanados por Vishnu, o deus protetor, uma das três deidades supremas do hinduísmo. Suas qualidades são incontáveis e dentre elas se destacam a onisciência, a energia vital, a soberania, a energia, a força, o vigor e o esplendor.","https://shop.wemystic.com.br/products/incensario-vishnu","https://mkt.wemystic.net/shop/i2/WMA010.w_2.jpg","BRL 28,59","in stock","new","4741","Decoração > Feng Shui > Incensários > Vishnu","","","","","","","","","","","","","","","",""
"WMA011.w","Incensário Resina Ganesha","Incensário em resina Ganesha com 27 cm de comprimento, 4 cm de largura e 6 cm de altura. O Incensário da Ganesha traz a figura e os poderes emanados por Ganesha, uma divindade frequentemente invocada, já que é o deus da fortuna, capaz de proporcionar prosperidade e abundância, além de destruir obstáculos de ordem material e espiritual.","https://shop.wemystic.com.br/products/incensario-gannesha","https://mkt.wemystic.net/shop/i2/WMA011.w_2.jpg","BRL 28,59","in stock","new","4741","Decoração > Feng Shui > Incensários > Gannesha","","","","","","","","","","","","","","","",""
"WMA012.w","Incensário Resina Ganesha com Base","Incensário em resina Ganesha com 27 cm de comprimento, 4 cm de largura e 7 cm de altura. O Incensário da Ganesha traz a figura e os poderes emanados por Ganesha, uma divindade frequentemente invocada, já que é o deus da fortuna, capaz de proporcionar prosperidade e abundância, além de destruir obstáculos de ordem material e espiritual.","https://shop.wemystic.com.br/products/incensario-resina-gannesha-base","https://mkt.wemystic.net/shop/i2/WMA012.w_2.jpg","BRL 28,59","in stock","new","4741","Decoração > Feng Shui > Incensários > Gannesha","","","","","","","","","","","","","","","",""
"WMA013.w","Estatueta 3 budas","Estatueta em resina dos 3 Budas, com 2 cm de comprimento e 7 cm de altura. Ideal para os momentos em que se precisa de ajuda e orientação nas mais difíceis situações, esta Estatueta dos três budas pode ser colocada em um altar de meditação, yoga e magias ou em algum dos cômodos mais importantes.","https://shop.wemystic.com.br/products/estatua-3-budas","https://cdn.shopify.com/s/files/1/2436/4219/products/WMA013.w_3.png?v=1563458210","BRL 37,39","out of stock","new","5609","Decoração > Feng Shui > Estatuetas > Buda ","","","","","","","","","","","","","","","",""
"WMAP001.w","Árvore da Felicidade de Quartzo Verde","Árvore de Pedra de Quartzo Verde com cerca de 10 cm de altura e 4 cm de diâmetro. O peso aproximado desta árvore de pedras é de 60 gramas.","https://shop.wemystic.com.br/products/arvore-felicidade-quartzo-verde","https://cdn.shopify.com/s/files/1/2436/4219/products/Arvore_7.jpg?v=1581942814","BRL 81,99","in stock","new","696","Pedras e Cristais > Árvore da Felicidade > Quartzo Verde","","","","","","","","","","","","","","","",""
"WMAP002.w","Árvore da Felicidade de Quartzo Rosa","Árvore de Pedra de Quartzo Rosa com cerca de 10 cm de altura e 4 cm de diâmetro. O peso aproximado desta árvore de pedras é de 60 gramas.","https://shop.wemystic.com.br/products/arvore-felicidade-quartzo-rosa","https://cdn.shopify.com/s/files/1/2436/4219/products/Arvore_13.jpg?v=1581942786","BRL 81,99","in stock","new","696","Pedras e Cristais > Árvore da Felicidade > Quartzo Rosa","","","","","","","","","","","","","","","",""
"WMAP003.w","Árvore da Felicidade de Cristal","Árvore de Pedra de Cristais de Quartzo com cerca de 10 cm de altura e 4 cm de diâmetro. O peso aproximado desta árvore de pedras é de 60 gramas.","https://shop.wemystic.com.br/products/arvore-felicidade-cristal","https://cdn.shopify.com/s/files/1/2436/4219/products/Arvore_12.jpg?v=1581942748","BRL 81,99","in stock","new","696","Pedras e Cristais > Árvore da Felicidade > Cristal","","","","","","","","","","","","","","","",""
